sender,receiver,cargo_name,no_wagons,mdn_speed,lat_sender,lon_sender,lat_receiver,lon_receiver
станція ВІННИЦЯ,станція ОДЕСА-ЛІСКИ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,227,83,49.239428,28.5106651,46.522819,30.60268
станція ВІННИЦЯ,станція СОКАЛЬ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,550,127,49.239428,28.5106651,50.4649598,24.2574808
станція ВІННИЦЯ,станція ТЕРНОПІЛЬ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,208,88,49.239428,28.5106651,49.56629,25.592613
станція ВОЗНЕСЕНСЬК,станція АККАРЖА,ПЕСОК СТРОИТЕЛЬНЫЙ,1478,74,47.573511,31.3238392,46.3322,30.55886
станція ВОЗНЕСЕНСЬК,станція БЕРЕГОВА,ПЕСОК СТРОИТЕЛЬНЫЙ,326,58,47.573511,31.3238392,46.632276,31.044189
станція ВОЗНЕСЕНСЬК,станція БЕСКИД,ПЕСОК СТРОИТЕЛЬНЫЙ,330,164,47.573511,31.3238392,48.7615191,23.3261828
станція ВОЗНЕСЕНСЬК,станція БІЛГОРОД-ДНІСТРОВСЬКИЙ,ПЕСОК СТРОИТЕЛЬНЫЙ,882,92,47.573511,31.3238392,46.1851723,30.3377686
станція ВОЗНЕСЕНСЬК,станція КСЕНІЄВЕ,ПЕСОК СТРОИТЕЛЬНЫЙ,1625,70,47.573511,31.3238392,46.36337,30.62144
станція ВОЗНЕСЕНСЬК,станція КУЛИНДОРОВЕ,ПЕСОК СТРОИТЕЛЬНЫЙ,395,53,47.573511,31.3238392,46.633722,30.793111
станція ВОЗНЕСЕНСЬК,станція ОДЕСА-ЗАСТАВА I,ПЕСОК СТРОИТЕЛЬНЫЙ,7007,93,47.573511,31.3238392,46.4776308,30.6545697
станція ВОЗНЕСЕНСЬК,станція ОДЕСА-ЛІСКИ,ПЕСОК СТРОИТЕЛЬНЫЙ,3970,64,47.573511,31.3238392,46.522819,30.60268
станція ВОЗНЕСЕНСЬК,станція ОДЕСА-ПЕРЕСИП,ПЕСОК СТРОИТЕЛЬНЫЙ,1579,57,47.573511,31.3238392,46.52502,30.726413
станція ВОЗНЕСЕНСЬК,станція ОДЕСА-ТОВАРНА,ПЕСОК СТРОИТЕЛЬНЫЙ,4644,92,47.573511,31.3238392,46.45531,30.71124
станція ВОЗНЕСЕНСЬК,станція ПОРОМНА,ПЕСОК СТРОИТЕЛЬНЫЙ,520,68,47.573511,31.3238392,46.39689,30.656375
станція ВОЗНЕСЕНСЬК,станція ЧОРНОМОРСЬКА (ДЛЯ ТІС),ПЕСОК СТРОИТЕЛЬНЫЙ,1450,83,47.573511,31.3238392,46.82775,30.76
станція ВОЛНОВАХА,станція ДНІПРОРУДНЕ,"ЩЕБЕНЬ,НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ",353,79,47.6016927,37.4901415,47.174629,34.962825
станція ГАЙВОРОН,станція АККАРЖА,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,799,116,48.344795,29.817622,46.3322,30.55886
станція ГАЙВОРОН,станція АРЦИЗ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,734,101,48.344795,29.817622,45.9968241,29.4199425
станція ГАЙВОРОН,станція БОРЖАВА,ОТСЕВ ГРАНИТНЫЙ ИЛИ КАМЕННЫЙ,239,108,48.344795,29.817622,48.164559,22.719349
станція ГАЙВОРОН,станція БОРЖАВА,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,762,123,48.344795,29.817622,48.164559,22.719349
станція ГАЙВОРОН,станція ДАЧНЕ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,740,104,48.344795,29.817622,50.8093821,25.4025522
станція ГАЙВОРОН,станція ІЗМАЇЛ,ОТСЕВ ГРАНИТНЫЙ ИЛИ КАМЕННЫЙ,2052,143,48.344795,29.817622,45.3600096,28.812532
станція ГАЙВОРОН,станція ІЗМАЇЛ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,2389,143,48.344795,29.817622,45.3600096,28.812532
станція ГАЙВОРОН,станція КОТЛАБУХ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,681,113,48.344795,29.817622,45.6264999,28.9768277
станція ГАЙВОРОН,станція НАДВІРНА,ОТСЕВ ГРАНИТНЫЙ ИЛИ КАМЕННЫЙ,773,108,48.344795,29.817622,48.6242545,24.5847443
станція ГАЙВОРОН,станція НАДВІРНА,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,1917,126,48.344795,29.817622,48.6242545,24.5847443
станція ГАЙВОРОН,станція ОДЕСА-ЗАХІДНА,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,579,111,48.344795,29.817622,46.43871,30.6534599
станція ГАЙВОРОН,станція ОДЕСА-ЛІСКИ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,252,84,48.344795,29.817622,46.522819,30.60268
станція ГАЙВОРОН,станція ОДЕСА-СОРТУВАЛЬНА,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,247,91,48.344795,29.817622,46.55422,30.754395
станція ГАЙВОРОН,станція РОЗДІЛЬНА I,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,227,73,48.344795,29.817622,46.8502,30.07361
станція ГАЙВОРОН,станція ХАРКІВ-ВАНТАЖНИЙ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,601,148,48.344795,29.817622,49.847,36.2473
станція ГАЙВОРОН,станція ХРИПЛИН,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,658,145,48.344795,29.817622,48.8851079,24.7468767
станція ГАЙВОРОН,станція ЧЕРНІГІВ ПІВНІЧНИЙ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,534,141,48.344795,29.817622,51.519809,31.248508
станція ГЕНРІХІВКА,станція ОДЕСА-ЛІСКИ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,269,99,48.497639,29.6381801,46.522819,30.60268
станція ГЕНРІХІВКА,станція ЦЕНЖІВ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,217,144,48.497639,29.6381801,48.999803,24.596851
станція ГЛУХІВ,станція КИЇВ-ДЕМІЇВСЬКИЙ,"МЕЛ В КУСКАХ,МОЛОТЫЙ И ТОЛЧЕНЫЙ",994,109,51.679907,33.938458,50.4047454,30.5370509
станція ГНІВАНЬ,станція АККАРЖА,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,952,72,49.1023539,28.3299434,46.3322,30.55886
станція ГНІВАНЬ,станція БЕРЕЗОВИЦЯ-ОСТРІВ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,1289,83,49.1023539,28.3299434,49.490776,25.605512
станція ГНІВАНЬ,станція ДЕРЕНІВКА,ОТСЕВ ГРАНИТНЫЙ ИЛИ КАМЕННЫЙ,262,95,49.1023539,28.3299434,49.239925,25.770231
станція ГНІВАНЬ,станція ІВАНО-ФРАНКІВСЬК,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,718,105,49.1023539,28.3299434,48.9251948,24.7235268
станція ГНІВАНЬ,станція ІВАНО-ФРАНКІВСЬК,ЩЕБЕНЬ ГРАНИТНЫЙ ФРАКЦИИ 5Х20,302,105,49.1023539,28.3299434,48.9251948,24.7235268
станція ГНІВАНЬ,станція КРАСНЕ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,229,82,49.1023539,28.3299434,49.9172135,24.6159582
станція ГНІВАНЬ,станція МОГИЛІВ-ПОДІЛЬСЬКИЙ,ОТСЕВ ГРАНИТНЫЙ ИЛИ КАМЕННЫЙ,207,68,49.1023539,28.3299434,48.45788,27.775153
станція ГНІВАНЬ,станція ОДЕСА-ЗАСТАВА I,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,1255,99,49.1023539,28.3299434,46.4776308,30.6545697
станція ГНІВАНЬ,станція ОДЕСА-ЛІСКИ,ОТСЕВ ГРАНИТНЫЙ ИЛИ КАМЕННЫЙ,300,78,49.1023539,28.3299434,46.522819,30.60268
станція ГНІВАНЬ,станція ОДЕСА-ЛІСКИ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,335,65,49.1023539,28.3299434,46.522819,30.60268
станція ГНІВАНЬ,станція ПОЧАЙНА,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,972,85,49.1023539,28.3299434,50.485104,30.500415
станція ГНІВАНЬ,станція ХМЕЛЬНИЦЬКИЙ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,2224,60,49.1023539,28.3299434,49.416645,27.0097674
станція ГРАНІТНИЙ,станція ДРОГОБИЧ,ОТСЕВ ГРАНИТНЫЙ ИЛИ КАМЕННЫЙ,326,127,50.749028,29.347611,49.3551448,23.5434562
станція ГУБИНИХА,станція КРИВИЙ РІГ-ГОЛОВНИЙ,ИЗВЕСТЬ НЕГАШЕНАЯ,1875,32,48.809654,35.271562,47.9123,33.451545
станція ГУБИНИХА,станція ПРАВДА,ИЗВЕСТЬ НЕГАШЕНАЯ,233,45,48.809654,35.271562,48.517983,34.658394
станція ДЕКОНСЬКА,станція ГРУШКИ,"ГИПС,НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ",3684,153,48.676131,38.084713,50.452278,30.410944
станція ДЕКОНСЬКА,станція СКНИЛІВ,"ГИПС,НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ",700,235,48.676131,38.084713,49.818992,23.931606
станція ДЕКОНСЬКА,станція ХАРКІВ-СОРТУВАЛЬНИЙ,"ГИПС,НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ",273,88,48.676131,38.084713,50.030735,36.177962
станція ДЕКОНСЬКА,станція ЧЕРНІГІВ,"ГИПС,НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ",215,154,48.676131,38.084713,51.4855,31.2666
станція ДНІПРОБУД II,станція ШПИЧКИНЕ,ОТСЕВ ГРАНИТНЫЙ ИЛИ КАМЕННЫЙ,252,89,47.8101625,35.02558,48.753699,37.5595991
станція ДНІПРОБУД II,станція ШПИЧКИНЕ,ЩЕБЕНЬ ГРАНИТНЫЙ ФРАКЦИИ 20Х40,256,89,47.8101625,35.02558,48.753699,37.5595991
станція ДНІПРОБУД II,станція ШПИЧКИНЕ,ЩЕБЕНЬ ГРАНИТНЫЙ ФРАКЦИИ 5Х20,211,119,47.8101625,35.02558,48.753699,37.5595991
