sender,receiver,cargo_name,no_wagons,mdn_speed,lat_sender,lon_sender,lat_receiver,lon_receiver
станція СМОЛКА,станція НАДВІРНА,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,214,175,50.5478,27.66,48.6242545,24.5847443
станція СМОЛКА,станція ОДЕСА-ЛІСКИ,ОТСЕВ ГРАНИТНЫЙ ИЛИ КАМЕННЫЙ,60,160,50.5478,27.66,46.522819,30.60268
станція СМОЛКА,станція ОЖИДІВ-ОЛЕСЬКО,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,387,136,50.5478,27.66,49.971908,24.819727
станція СМОЛКА,станція РАДИВИЛІВ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,124,118,50.5478,27.66,50.1284748,25.2516423
станція СМОЛКА,станція САМБІР,ОТСЕВ ГРАНИТНЫЙ ИЛИ КАМЕННЫЙ,96,141,50.5478,27.66,49.5167877,23.2122175
станція СМОЛКА,станція САМБІР,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,1076,141,50.5478,27.66,49.5167877,23.2122175
станція СМОЛКА,станція ХРИПЛИН,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,101,131,50.5478,27.66,48.8851079,24.7468767
станція СМОЛКА,станція ЧЕРНІГІВ ПІВНІЧНИЙ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,108,174.5,50.5478,27.66,51.519809,31.248508
станція СОКОРИКИ,станція МАТІЇВЦІ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,54,127,51.019655,28.64205,48.4984887,25.1616737
станція СОКОРИКИ,станція НІЖИН,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,45,97,51.019655,28.64205,51.0179091,31.8888883
станція СОКОРИКИ,станція САМБІР,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,60,102,51.019655,28.64205,49.5167877,23.2122175
станція СОКОРИКИ,станція СОКАЛЬ,ОТСЕВ ГРАНИТНЫЙ ИЛИ КАМЕННЫЙ,60,161,51.019655,28.64205,50.4649598,24.2574808
станція СОКОРИКИ,станція ТЕРНОПІЛЬ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,51,66,51.019655,28.64205,49.56629,25.592613
станція СОКОРИКИ,станція ЯМНИЦЯ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,60,142,51.019655,28.64205,48.9855201,24.7113369
станція ТОВКАЧІВСЬКИЙ,станція ПОЧАЙНА,"ЩЕБЕНЬ,НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ",49,109,51.362212,28.844651,50.485104,30.500415
станція ТОМАШГОРОД,станція БЕРЕЗОВИЦЯ-ОСТРІВ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,134,75,51.3017,27.0707001,49.490776,25.605512
станція ТОМАШГОРОД,станція ІЗОВ (ЕКСП. ПКП),ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,41,66,51.3017,27.0707001,50.828474,24.059367
станція ТОМАШГОРОД,станція МОСТИСЬКА II (ЕКСП. ПКП),ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,252,139,51.3017,27.0707001,49.8166178,23.0325224
станція ТОМАШГОРОД,станція НАДВІРНА,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,45,102,51.3017,27.0707001,48.6242545,24.5847443
станція ТОМАШГОРОД,станція ПІДЗАМЧЕ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,146,107,51.3017,27.0707001,49.8513992,24.0337885
станція ТОМАШГОРОД,станція СКНИЛІВ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,45,113,51.3017,27.0707001,49.818992,23.931606
станція ТОМАШГОРОД,станція СОКАЛЬ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,248,140,51.3017,27.0707001,50.4649598,24.2574808
станція ТОМАШГОРОД,станція ЯГОДИН (ЕКСП. ПКП),ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,550,70,51.3017,27.0707001,51.198201,23.895884
станція ТОПОРИЩЕ,станція БРОВАРИ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,51,116,50.5374181,28.6673157,50.5147282,30.8132567
станція ТОПОРИЩЕ,станція ОДЕСА-ЛІСКИ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,45,147,50.5374181,28.6673157,46.522819,30.60268
станція ТОПОРИЩЕ,станція ПЕРСЕНКІВКА,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,49,48,50.5374181,28.6673157,49.8098013,24.030408
станція ТОПОРИЩЕ,станція ПОЧАЙНА,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,43,67,50.5374181,28.6673157,50.485104,30.500415
станція ТОПОРИЩЕ,станція САДГОРА,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,49,39,50.5374181,28.6673157,48.332069,25.949382
станція УШИЦЯ,станція БЕРЕЗОВИЦЯ-ОСТРІВ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,156,144,50.8063616,28.0648776,49.490776,25.605512
станція УШИЦЯ,станція БРОВАРИ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,45,110,50.8063616,28.0648776,50.5147282,30.8132567
станція УШИЦЯ,станція ВОЛОВЕЦЬ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,48,112,50.8063616,28.0648776,48.7137457,23.1846838
станція УШИЦЯ,станція ГАЛИЧ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,46,126,50.8063616,28.0648776,49.136842,24.732661
станція УШИЦЯ,станція ГЛІБОВИЧІ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,107,178,50.8063616,28.0648776,49.600774,24.230879
станція УШИЦЯ,станція КОЧУБЕЇВКА,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,403,64.5,50.8063616,28.0648776,49.741944,34.969722
станція УШИЦЯ,станція КРАСНЕ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,53,83,50.8063616,28.0648776,49.9172135,24.6159582
станція УШИЦЯ,станція МАГАЛА (РЗД),ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,54,28,50.8063616,28.0648776,48.288608,26.0245891
станція УШИЦЯ,станція ОЖИДІВ-ОЛЕСЬКО,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,130,159,50.8063616,28.0648776,49.971908,24.819727
станція УШИЦЯ,станція ПЕТРО КРИВОНІС,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,51,73,50.8063616,28.0648776,50.354151,30.544861
станція УШИЦЯ,станція РАДИВИЛІВ,ОТСЕВ ГРАНИТНЫЙ ИЛИ КАМЕННЫЙ,43,141,50.8063616,28.0648776,50.1284748,25.2516423
станція УШИЦЯ,станція СТРИЙ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,53,38,50.8063616,28.0648776,49.2594767,23.8417718
станція УШИЦЯ,станція СУМИ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,50,180,50.8063616,28.0648776,50.926937,34.8087574
станція УШИЦЯ,станція СУПРУНІВКА,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,348,74,50.8063616,28.0648776,49.587831,34.476587
станція УШИЦЯ,станція ХАРКІВ-СОРТУВАЛЬНИЙ,ОТСЕВ ГРАНИТНЫЙ ИЛИ КАМЕННЫЙ,50,173,50.8063616,28.0648776,50.030735,36.177962
станція УШИЦЯ,станція ХОДОВИЧІ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,98,146,50.8063616,28.0648776,49.292743,23.964737
станція УШИЦЯ,станція ХРИПЛИН,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,190,179,50.8063616,28.0648776,48.8851079,24.7468767
станція ХЛИСТУНІВКА,станція ДЕВЛАДОВЕ,ОТСЕВ ГРАНИТНЫЙ ИЛИ КАМЕННЫЙ,56,62,49.20026,31.463592,48.10411,33.754161
станція ХЛИСТУНІВКА,станція ІЗМАЇЛ,ОТСЕВ ГРАНИТНЫЙ ИЛИ КАМЕННЫЙ,44,205,49.20026,31.463592,45.3600096,28.812532
станція ХЛИСТУНІВКА,станція СУПРУНІВКА,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,47,122,49.20026,31.463592,49.587831,34.476587
станція ХЛИСТУНІВКА,станція ХАРКІВ-ВАНТАЖНИЙ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,49,163,49.20026,31.463592,49.847,36.2473
станція ХЛИСТУНІВКА,станція ХРИПЛИН,ОТСЕВ ГРАНИТНЫЙ ИЛИ КАМЕННЫЙ,41,92,49.20026,31.463592,48.8851079,24.7468767
станція ХЛІБОДАРІВКА,станція МЕРЦАЛОВЕ,ЩЕБЕНЬ ДЛЯ БАЛЛАСТИРОВКИ ЖЕЛЕЗНОДОРОЖНОГО ПУТИ,44,56,47.473472,37.406987,48.422879,37.221904
станція ШАТРИЩЕ,станція БЕРЕЗОВИЦЯ-ОСТРІВ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,53,79,50.934387,28.7155991,49.490776,25.605512
станція ШАТРИЩЕ,станція БОРИСПІЛЬ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,54,65,50.934387,28.7155991,50.3766975,30.9448324
станція ШАТРИЩЕ,станція БРОВАРИ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,41,93,50.934387,28.7155991,50.5147282,30.8132567
станція ШАТРИЩЕ,станція ІВАНО-ФРАНКІВСЬК,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,60,143,50.934387,28.7155991,48.9251948,24.7235268
станція ШАТРИЩЕ,станція ПЕРСЕНКІВКА,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,50,147,50.934387,28.7155991,49.8098013,24.030408
станція ШАТРИЩЕ,станція ПІДЗАМЧЕ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,155,201,50.934387,28.7155991,49.8513992,24.0337885
станція ШАТРИЩЕ,станція ХРИПЛИН,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,171,115,50.934387,28.7155991,48.8851079,24.7468767
станція ШАТРИЩЕ,станція ЯМНИЦЯ,ЩЕБЕНЬ ГРАНИТНЫЙ НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ,921,189,50.934387,28.7155991,48.9855201,24.7113369
станція ЩЕБЕНЕВИЙ,станція ІЛАРІОНОВЕ,ЩЕБЕНЬ ДЛЯ БАЛЛАСТИРОВКИ ЖЕЛЕЗНОДОРОЖНОГО ПУТИ,91,149,47.311279,36.589664,48.4052689,35.2802166
